,level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
690,690,691,297.5,32.0,43.5,167,38.010000000000005,15.232,32.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,297390.0,34.65,23.323999999999998,,,,,,298.0,,,,,32.725,,,,4.0,1.0,4.0,2.0,0.01214719,0.01269174,0.0005445499999999995,Man City,Man Utd,25.0,Manuel Akanji,DC,True,0.0,-1.5860850168343603,112.54944244231177,M. Akanji,36.0,Man City
691,691,692,298.0,32.0,45.0,167,34.65,23.323999999999998,32.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.45'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.7'}]","[91, 117, 30, 35, 37, 215, 218]",True,297390.0,26.985,29.716000000000005,,,,,,,,,,,32.75,,,,4.0,2.0,3.0,3.0,0.01269174,0.01132376,-0.0013679799999999995,Man City,Man Utd,25.0,Manuel Akanji,DC,True,-6.977074158119905,0.0,140.17458303236612,M. Akanji,36.0,Man City
692,692,693,298.5,32.0,47.5,167,26.985,29.716000000000005,32.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,313171.0,34.545,33.592,,,,,,299.0,,,,,32.79166666666667,,,,3.0,3.0,4.0,3.0,0.01132376,0.01262646,0.0013027000000000004,Man City,Man Utd,3.0,Ruben Dias,DC,True,0.0,7.676352735227553,27.144142305646366,R. Dias,36.0,Man City
693,693,694,299.0,32.0,50.0,167,34.545,33.592,32.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '43.7'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.94'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}]","[91, 120, 124, 128, 36, 37, 216, 218]",True,313171.0,60.27,68.0,,,,,,,,,,,32.833333333333336,,,,,,,,,,,Man City,Man Utd,3.0,Ruben Dias,DC,True,14.271015148095458,0.0,53.216523273792234,R. Dias,36.0,Man City
694,694,695,285.0,33.0,8.0,32,42.945,0.0,33.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.75'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[91, 212, 36, 37, 216]",True,353418.0,61.74,16.32,,,,,,,,,,,33.13333333333333,,,,4.0,0.0,7.0,1.0,0.01126267,0.01870347,0.007440799999999999,Man Utd,Man City,20.0,Diogo Dalot,DR,True,24.02551497093212,0.0,40.96830618795075,D. Dalot,37.0,Man Utd
695,695,696,301.0,33.0,9.0,32,72.87,18.632,33.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[91],True,123761.0,,,,,,,,,,,,,33.15,,,,,,,,,,,Man Utd,Man City,8.0,Bruno Fernandes,FW,True,0.0,0.0,,B. Fernandes,37.0,Man Utd
696,696,697,286.0,33.0,11.0,32,61.635000000000005,18.768,33.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.34'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.8'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,343346.0,59.325,12.784,,,,,,,,,,,33.18333333333333,,,,7.0,2.0,6.0,1.0,0.01935132,0.01611813,-0.0032331900000000004,Man Utd,Man City,7.0,Mason Mount,AMC,True,-4.399589040731733,0.0,-111.10805491924272,M. Mount,37.0,Man Utd
697,697,698,287.0,33.0,12.0,32,59.325,12.784,33.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.39'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.6'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,123761.0,62.580000000000005,30.328000000000003,,,,,,,,,,,33.2,,,,6.0,1.0,7.0,3.0,0.01611813,0.0199707,0.0038525699999999996,Man Utd,Man City,8.0,Bruno Fernandes,FW,True,7.7832999047948945,0.0,79.4892280546586,B. Fernandes,37.0,Man Utd
698,698,699,287.5,33.0,13.0,32,62.580000000000005,30.328000000000003,33.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,88526.0,68.67000000000002,36.924,,,,,,288.0,,,,,33.21666666666667,,,,7.0,3.0,7.0,4.0,0.0199707,0.0199707,0.0,Man Utd,Man City,18.0,Casemiro,DMC,True,0.0,6.131154629730084,47.28411670376358,Casemiro,37.0,Man Utd
699,699,700,288.0,33.0,14.0,32,68.67000000000002,36.924,33.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.08'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.9'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,88526.0,82.215,62.424,,,,,,,,,,,33.233333333333334,,,,7.0,4.0,9.0,7.0,0.0199707,0.02756312,0.007592419999999999,Man Utd,Man City,18.0,Casemiro,DMC,True,0.018369068099147512,0.0,62.02381134387929,Casemiro,37.0,Man Utd
700,700,701,288.5,33.0,16.0,32,82.215,62.424,33.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,300299.0,77.80499999999999,56.37200000000001,,,,,,289.0,,,,,33.266666666666666,,,,9.0,7.0,9.0,6.0,0.02756312,0.02953272,0.0019695999999999984,Man Utd,Man City,10.0,Marcus Rashford,AML,True,0.0,1.2144190091811424,-126.08025208895927,M. Rashford,37.0,Man Utd
701,701,702,289.0,33.0,18.0,32,77.80499999999999,56.37200000000001,33.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.71'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218]",True,300299.0,77.7,36.312000000000005,,,,,,,,,,,33.3,,,,9.0,6.0,9.0,4.0,0.02953272,0.03511326,0.005580540000000002,Man Utd,Man City,10.0,Marcus Rashford,AML,True,7.81696508322954,0.0,-90.29990039418757,M. Rashford,37.0,Man Utd
702,702,703,290.0,33.0,20.0,32,77.80499999999999,35.836000000000006,33.0,FirstHalf,SavedShot,Successful,"[{'type': {'value': 215, 'displayName': 'IndividualPlay'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '19'}, {'type': {'value': 78, 'displayName': 'LowCentre'}}, {'type': {'value': 18, 'displayName': 'OutOfBoxCentre'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 82, 'displayName': 'Blocked'}}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '51.4'}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '302'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '49.8'}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '85.1'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '289'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 10, 2, 3, 11, 12]",True,123761.0,,,85.1,51.4,19.0,33.864,True,289.0,300299.0,,,,33.333333333333336,,,,,,,,,,,Man Utd,Man City,8.0,Bruno Fernandes,FW,True,0.0,0.0,,B. Fernandes,37.0,Man Utd
703,703,704,302.0,33.0,20.0,167,15.645000000000001,33.048,33.0,FirstHalf,Save,Successful,"[{'type': {'value': 94, 'displayName': 'OutfielderBlock'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '290'}]","[91, 58]",True,313171.0,,,,,,,,,,,,,33.333333333333336,,,,,,,,,,,Man City,Man Utd,3.0,Ruben Dias,DC,True,0.0,0.0,,R. Dias,38.0,Man City
704,704,705,303.0,33.0,27.0,167,9.975,34.68,33.0,FirstHalf,Claim,Unsuccessful,"[{'type': {'value': 88, 'displayName': 'HighClaim'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,121774.0,,,,,,,,,,,,,33.45,,,,,,,,,,,Man City,Man Utd,31.0,Ederson,GK,True,0.0,0.0,,Ederson,38.0,Man City
705,705,706,304.0,33.0,31.0,167,11.340000000000002,35.836000000000006,33.0,FirstHalf,KeeperPickup,Successful,[],[93],False,121774.0,,,,,,,,,,,,,33.516666666666666,,,,,,,,,,,Man City,Man Utd,31.0,Ederson,GK,True,0.0,0.0,,Ederson,38.0,Man City
706,706,707,309.0,34.0,19.0,167,14.28,42.772000000000006,34.0,FirstHalf,KeeperPickup,Successful,[],[93],False,121774.0,,,,,,,,,,,,,34.31666666666667,,,,,,,,,,,Man City,Man Utd,31.0,Ederson,GK,True,0.0,0.0,,Ederson,38.0,Man City
707,707,708,310.0,34.0,23.0,167,14.91,40.528000000000006,34.0,FirstHalf,Pass,Successful,"[{'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.92'}]","[91, 36, 37, 215, 218]",True,121774.0,33.075,64.396,,,,,,,,,,,34.38333333333333,,,,1.0,4.0,3.0,7.0,0.01082722,0.00977659,-0.0010506300000000003,Man City,Man Utd,31.0,Ederson,GK,True,12.24212974130468,0.0,52.726657975115295,Ederson,38.0,Man City
708,708,709,311.0,34.0,28.0,167,34.230000000000004,64.464,34.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.74'}]","[91, 117, 30, 35, 38, 215, 218]",True,425576.0,25.515,58.480000000000004,,,,,,,,,,,34.46666666666667,,,,3.0,7.0,2.0,6.0,0.00977659,0.00942382,-0.0003527700000000005,Man City,Man Utd,87.0,James McAtee,MC,True,-6.120969283237329,0.0,-145.5252519973171,J. McAtee,38.0,Man City
709,709,710,311.5,34.0,30.5,167,25.515,58.480000000000004,34.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,402664.0,35.385000000000005,50.660000000000004,,,,,,312.0,,,,,34.50833333333333,,,,2.0,6.0,4.0,5.0,0.00942382,0.01269174,0.0032679200000000005,Man City,Man Utd,24.0,Josko Gvardiol,DL,True,0.0,11.588568632229638,-38.38978177487122,J. Gvardiol,38.0,Man City
710,710,711,312.0,34.0,33.0,167,35.385000000000005,50.660000000000004,34.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.25'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.3'}]","[91, 117, 30, 35, 38, 215, 218]",True,402664.0,25.725,31.484,,,,,,,,,,,34.55,,,,4.0,5.0,2.0,3.0,0.01269174,0.01016549,-0.0025262500000000007,Man City,Man Utd,24.0,Josko Gvardiol,DL,True,-7.734165499423142,0.0,-116.73689503925021,J. Gvardiol,38.0,Man City
711,711,712,312.5,34.0,36.0,167,25.725,31.484,34.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,313171.0,29.085,34.816,,,,,,313.0,,,,,34.599999999999994,,,,2.0,3.0,3.0,4.0,0.01016549,0.01132376,0.0011582700000000012,Man City,Man Utd,3.0,Ruben Dias,DC,True,0.0,3.3955304698870634,44.76027010391916,R. Dias,38.0,Man City
712,712,713,313.0,34.0,39.0,167,29.085,34.816,34.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.76'}]","[91, 117, 30, 35, 37, 215, 218]",True,313171.0,26.775000000000002,47.19200000000001,,,,,,,,,,,34.65,,,,3.0,4.0,3.0,5.0,0.01132376,0.01110462,-0.0002191399999999996,Man City,Man Utd,3.0,Ruben Dias,DC,True,-3.410177106337912,0.0,100.57268832484996,R. Dias,38.0,Man City
713,713,714,313.5,34.0,42.5,167,26.775000000000002,47.19200000000001,34.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,402664.0,29.715000000000003,42.364000000000004,,,,,,314.0,,,,,34.70833333333333,,,,3.0,5.0,3.0,5.0,0.01110462,0.01110462,0.0,Man City,Man Utd,24.0,Josko Gvardiol,DL,True,0.0,3.581376260612629,-58.660766792860024,J. Gvardiol,38.0,Man City
714,714,715,314.0,34.0,46.0,167,29.715000000000003,42.364000000000004,34.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.24'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.4'}]","[91, 117, 30, 35, 38, 215, 218]",True,402664.0,22.26,27.812,,,,,,,,,,,34.766666666666666,,,,3.0,4.0,2.0,3.0,0.01132376,0.01016549,-0.0011582700000000012,Man City,Man Utd,24.0,Josko Gvardiol,DL,True,-7.222886679576121,0.0,-117.12609588477889,J. Gvardiol,38.0,Man City
715,715,716,315.0,34.0,49.0,167,21.735,27.676000000000005,34.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.19'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.0'}]","[91, 117, 30, 35, 37, 215, 218]",True,313171.0,8.925,45.56,,,,,,,,,,,34.81666666666667,,,,2.0,3.0,1.0,5.0,0.01016549,0.00977745,-0.0003880399999999992,Man City,Man Utd,3.0,Ruben Dias,DC,True,-13.26315645465985,0.0,125.61337049928062,R. Dias,38.0,Man City
716,716,717,315.5,34.0,51.0,167,8.925,45.56,34.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,121774.0,15.855,50.456,,,,,,316.0,,,,,34.85,,,,1.0,5.0,1.0,5.0,0.00977745,0.00977745,0.0,Man City,Man Utd,31.0,Ederson,GK,True,0.0,6.116816097805,35.240957542089,Ederson,38.0,Man City
717,717,718,316.0,34.0,53.0,167,15.855,50.456,34.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '60.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.9'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.63'}]","[91, 119, 117, 127, 36, 38, 216, 218]",True,121774.0,63.63,14.212,,,,,,,,,,,34.88333333333333,,,,1.0,5.0,7.0,1.0,0.00977745,0.01870347,0.00892602,Man City,Man Utd,31.0,Ederson,GK,True,44.792215626542564,0.0,-37.18538890738455,Ederson,38.0,Man City
718,718,719,317.0,34.0,57.0,167,63.945,14.280000000000001,34.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 69]",True,430709.0,,,,,,,,,,,,,34.95,,,,,,,,,,,Man City,Man Utd,52.0,Oscar Bobb,FWR,True,0.0,0.0,,O. Bobb,38.0,Man City
719,719,720,296.0,35.0,2.0,32,41.055,53.992000000000004,35.0,FirstHalf,BallRecovery,Successful,[],[93],False,460260.0,,,,,,,,,,,,,35.03333333333333,,,,,,,,,,,Man Utd,Man City,37.0,Kobbie Mainoo,DMC,True,0.0,0.0,,K. Mainoo,39.0,Man Utd
720,720,721,297.0,35.0,2.0,32,42.42,54.808,35.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '17.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.98'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.5'}]","[91, 117, 30, 35, 37, 215, 218]",True,460260.0,18.27,58.82000000000001,,,,,,,,,,,35.03333333333333,,,,4.0,6.0,2.0,6.0,0.01214719,0.00942382,-0.002723370000000001,Man Utd,Man City,37.0,Kobbie Mainoo,DMC,True,-24.26287197406812,0.0,170.56768927790768,K. Mainoo,39.0,Man Utd
721,721,722,298.0,35.0,4.0,32,17.22,61.336000000000006,35.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.35'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,22079.0,7.5600000000000005,36.108000000000004,,,,,,,,,,,35.06666666666667,,,,1.0,7.0,0.0,4.0,0.00779616,0.00941056,0.0016144000000000002,Man Utd,Man City,35.0,Jonny Evans,DC,True,-5.524856749965025,0.0,-110.95223682210569,J. Evans,39.0,Man Utd
722,722,723,299.0,35.0,7.0,32,8.295,35.7,35.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.00'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.3'}]","[91, 117, 30, 36, 38, 215, 218]",True,260843.0,12.705,21.012,,,,,,,,,,,35.11666666666667,,,,0.0,4.0,1.0,2.0,0.00941056,0.00977745,0.0003668899999999999,Man Utd,Man City,24.0,Andre Onana,GK,True,3.515568074567355,0.0,-73.28787307268485,A. Onana,39.0,Man Utd
723,723,724,299.5,35.0,9.5,32,12.705,21.012,35.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,99487.0,20.16,43.248000000000005,,,,,,300.0,,,,,35.15833333333333,,,,1.0,2.0,2.0,5.0,0.00977745,0.01001304,0.0002355900000000008,Man Utd,Man City,5.0,Harry Maguire,DC,True,0.0,7.861821577887397,71.46539032054457,H. Maguire,39.0,Man Utd
724,724,725,300.0,35.0,12.0,32,20.16,43.248000000000005,35.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.08'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '10.4'}]","[91, 117, 30, 35, 37, 215, 218]",True,99487.0,10.920000000000002,59.704,,,,,,,,,,,35.2,,,,2.0,5.0,1.0,7.0,0.01001304,0.00779616,-0.002216880000000001,Man Utd,Man City,5.0,Harry Maguire,DC,True,-12.185608574224574,0.0,119.31409407993361,H. Maguire,39.0,Man Utd
725,725,726,302.0,35.0,15.0,32,9.870000000000001,61.336000000000006,35.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.96'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.7'}]","[91, 117, 30, 36, 38, 215, 218]",True,22079.0,28.56,55.148,,,,,,,,,,,35.25,,,,1.0,7.0,3.0,6.0,0.00779616,0.0105949,0.002798740000000001,Man Utd,Man City,35.0,Jonny Evans,DC,True,19.668179486356564,0.0,-18.318991703159522,J. Evans,39.0,Man Utd
726,726,727,303.0,35.0,16.0,32,28.56,55.148,35.0,FirstHalf,Pass,Successful,"[{'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.16'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.3'}]","[91, 117, 30, 35, 37, 215, 218]",True,460260.0,22.995,63.444,,,,,,,,,,,35.266666666666666,,,,3.0,6.0,2.0,7.0,0.0105949,0.00844854,-0.0021463600000000017,Man Utd,Man City,37.0,Kobbie Mainoo,DMC,True,-7.819274922002904,0.0,123.85391474689628,K. Mainoo,39.0,Man Utd
727,727,728,304.0,35.0,17.0,32,23.835,63.784000000000006,35.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.21'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '98.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,340105.0,38.010000000000005,66.84400000000001,,,,,,,,,,,35.28333333333333,,,,2.0,7.0,4.0,7.0,0.00844854,0.01126267,0.0028141300000000015,Man Utd,Man City,6.0,Lisandro Martinez,DL,True,11.848946433803675,0.0,12.181681686652963,L. Martinez,39.0,Man Utd
